RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;150;transition;StateMissing;73;0;1315;550;100;0;43;49;51;54;59;58,9;67,12;69,86;73,97;80,82
1;Syngovia;150;transition;TransitionDestinationExchange;1289;562;1315;550;100;0;301;325;340;353;373;41,4;44,7;46,77;48,56;51,31
1;Syngovia;150;pair;TransitionMissing;274;0;4257;550;100;0;126;139;143;146;157;45,99;50,73;52,19;53,28;57,3
1;Syngovia;150;pair;ActionExchange;1988;0;4257;550;100;0;725;856;897;921;1052;36,47;43,06;45,12;46,33;52,92
1;Syngovia;150;pair;StateMissing;73;0;4257;550;100;0;52;58;60;62;66;71,23;79,45;82,19;84,93;90,41
1;Syngovia;150;pair;TransitionDestinationExchange;1289;562;4257;550;100;0;343;399;408;415;443;47,18;54,88;56,12;57,08;60,94
1;Syngovia;151;state;TransitionMissing;234;0;159;470;100;0;44;57;61;65;76;18,8;24,36;26,07;27,78;32,48
1;Syngovia;151;state;ActionExchange;1739;0;159;470;100;0;205;292;325;363;448;11,79;16,79;18,69;20,87;25,76
1;Syngovia;151;state;StateMissing;62;0;159;470;100;0;26;30;33;35;42;41,94;48,39;53,23;56,45;67,74
1;Syngovia;151;state;TransitionDestinationExchange;1126;495;159;470;100;0;119;166;180;196;244;18,86;26,31;28,53;31,06;38,67
1;Syngovia;151;transition;TransitionMissing;234;0;1068;470;100;0;92;101;105;109;116;39,32;43,16;44,87;46,58;49,57
1;Syngovia;151;transition;ActionExchange;1739;0;1068;470;100;0;519;598;621;661;724;29,84;34,39;35,71;38,01;41,63
1;Syngovia;151;transition;StateMissing;62;0;1068;470;100;0;38;44;46;48;52;61,29;70,97;74,19;77,42;83,87
1;Syngovia;151;transition;TransitionDestinationExchange;1126;495;1068;470;100;0;271;297;307;318;347;42,95;47,07;48,65;50,4;54,99
1;Syngovia;151;pair;TransitionMissing;234;0;3509;470;100;0;115;127;130;134;141;49,15;54,27;55,56;57,26;60,26
1;Syngovia;151;pair;ActionExchange;1739;0;3509;470;100;0;660;757;801;832;915;37,95;43,53;46,06;47,84;52,62
1;Syngovia;151;pair;StateMissing;62;0;3509;470;100;0;47;51;53;55;57;75,81;82,26;85,48;88,71;91,94
1;Syngovia;151;pair;TransitionDestinationExchange;1126;495;3509;470;100;0;312;356;362;372;390;49,45;56,42;57,37;58,95;61,81
